location,date,new_cases,new_cases_smoothed,total_cases,population
China,2020-03-02,0,418.0,79968,1425887360
China,2020-03-03,0,418.0,79968,1425887360
China,2020-03-04,0,418.0,79968,1425887360
China,2020-03-05,0,418.0,79968,1425887360
China,2020-03-06,0,418.0,79968,1425887360
China,2020-03-07,0,418.0,79968,1425887360
China,2020-03-08,891,127.29,80859,1425887360
China,2020-03-09,0,127.29,80859,1425887360
China,2020-03-10,0,127.29,80859,1425887360
China,2020-03-11,0,127.29,80859,1425887360
China,2020-03-12,0,127.29,80859,1425887360
China,2020-03-13,0,127.29,80859,1425887360
China,2020-03-14,0,127.29,80859,1425887360
China,2020-03-15,189,27.0,81048,1425887360
China,2020-03-16,0,27.0,81048,1425887360
China,2020-03-17,0,27.0,81048,1425887360
China,2020-03-18,0,27.0,81048,1425887360
China,2020-03-19,0,27.0,81048,1425887360
China,2020-03-20,0,27.0,81048,1425887360
China,2020-03-21,0,27.0,81048,1425887360
China,2020-03-22,450,64.29,81498,1425887360
China,2020-03-23,0,64.29,81498,1425887360
China,2020-03-24,0,64.29,81498,1425887360
China,2020-03-25,0,64.29,81498,1425887360
China,2020-03-26,0,64.29,81498,1425887360
China,2020-03-27,0,64.29,81498,1425887360
China,2020-03-28,0,64.29,81498,1425887360
China,2020-03-29,843,120.43,82341,1425887360
China,2020-03-30,0,120.43,82341,1425887360
China,2020-03-31,0,120.43,82341,1425887360
China,2020-04-01,0,120.43,82341,1425887360
China,2020-04-02,0,120.43,82341,1425887360
China,2020-04-03,0,120.43,82341,1425887360
China,2020-04-04,0,120.43,82341,1425887360
China,2020-04-05,589,84.14,82930,1425887360
China,2020-04-06,0,84.14,82930,1425887360
China,2020-04-07,0,84.14,82930,1425887360
China,2020-04-08,0,84.14,82930,1425887360
China,2020-04-09,0,84.14,82930,1425887360
China,2020-04-10,0,84.14,82930,1425887360
China,2020-04-11,0,84.14,82930,1425887360
China,2020-04-12,552,78.86,83482,1425887360
China,2020-04-13,0,78.86,83482,1425887360
China,2020-04-14,0,78.86,83482,1425887360
China,2020-04-15,0,78.86,83482,1425887360
China,2020-04-16,0,78.86,83482,1425887360
China,2020-04-17,0,78.86,83482,1425887360
China,2020-04-18,0,78.86,83482,1425887360
China,2020-04-19,719,102.71,84201,1425887360
China,2020-04-20,0,102.71,84201,1425887360
China,2020-04-21,0,102.71,84201,1425887360
China,2020-04-22,0,102.71,84201,1425887360
China,2020-04-23,0,102.71,84201,1425887360
China,2020-04-24,0,102.71,84201,1425887360
China,2020-04-25,0,102.71,84201,1425887360
China,2020-04-26,137,19.57,84338,1425887360
China,2020-04-27,0,19.57,84338,1425887360
China,2020-04-28,0,19.57,84338,1425887360
China,2020-04-29,0,19.57,84338,1425887360
China,2020-04-30,0,19.57,84338,1425887360
China,2020-05-01,0,19.57,84338,1425887360
China,2020-05-02,0,19.57,84338,1425887360
China,2020-05-03,55,7.86,84393,1425887360
China,2020-05-04,0,7.86,84393,1425887360
China,2020-05-05,0,7.86,84393,1425887360
China,2020-05-06,0,7.86,84393,1425887360
China,2020-05-07,0,7.86,84393,1425887360
China,2020-05-08,0,7.86,84393,1425887360
China,2020-05-09,0,7.86,84393,1425887360
China,2020-05-10,37,5.29,84430,1425887360
China,2020-05-11,0,5.29,84430,1425887360
China,2020-05-12,0,5.29,84430,1425887360
China,2020-05-13,0,5.29,84430,1425887360
China,2020-05-14,0,5.29,84430,1425887360
China,2020-05-15,0,5.29,84430,1425887360
China,2020-05-16,0,5.29,84430,1425887360
China,2020-05-17,54,7.71,84484,1425887360
China,2020-05-18,0,7.71,84484,1425887360
China,2020-05-19,0,7.71,84484,1425887360
China,2020-05-20,0,7.71,84484,1425887360
China,2020-05-21,0,7.71,84484,1425887360
China,2020-05-22,0,7.71,84484,1425887360
China,2020-05-23,0,7.71,84484,1425887360
China,2020-05-24,41,5.86,84525,1425887360
China,2020-05-25,0,5.86,84525,1425887360
China,2020-05-26,0,5.86,84525,1425887360
China,2020-05-27,0,5.86,84525,1425887360
China,2020-05-28,0,5.86,84525,1425887360
China,2020-05-29,0,5.86,84525,1425887360
China,2020-05-30,0,5.86,84525,1425887360
China,2020-05-31,45,6.43,84570,1425887360
China,2020-06-01,0,6.43,84570,1425887360
China,2020-06-02,0,6.43,84570,1425887360
China,2020-06-03,0,6.43,84570,1425887360
China,2020-06-04,0,6.43,84570,1425887360
China,2020-06-05,0,6.43,84570,1425887360
China,2020-06-06,0,6.43,84570,1425887360
China,2020-06-07,59,8.43,84629,1425887360
China,2020-06-08,0,8.43,84629,1425887360
China,2020-06-09,0,8.43,84629,1425887360
China,2020-06-10,0,8.43,84629,1425887360
China,2020-06-11,0,8.43,84629,1425887360
China,2020-06-12,0,8.43,84629,1425887360
China,2020-06-13,0,8.43,84629,1425887360
China,2020-06-14,100,14.29,84729,1425887360
China,2020-06-15,0,14.29,84729,1425887360
China,2020-06-16,0,14.29,84729,1425887360
China,2020-06-17,0,14.29,84729,1425887360
China,2020-06-18,0,14.29,84729,1425887360
China,2020-06-19,0,14.29,84729,1425887360
China,2020-06-20,0,14.29,84729,1425887360
China,2020-06-21,268,38.29,84997,1425887360
China,2020-06-22,0,38.29,84997,1425887360
China,2020-06-23,0,38.29,84997,1425887360
China,2020-06-24,0,38.29,84997,1425887360
China,2020-06-25,0,38.29,84997,1425887360
China,2020-06-26,0,38.29,84997,1425887360
China,2020-06-27,0,38.29,84997,1425887360
China,2020-06-28,193,27.57,85190,1425887360
China,2020-06-29,0,27.57,85190,1425887360
China,2020-06-30,0,27.57,85190,1425887360
China,2020-07-01,0,27.57,85190,1425887360
China,2020-07-02,0,27.57,85190,1425887360
China,2020-07-03,0,27.57,85190,1425887360
China,2020-07-04,0,27.57,85190,1425887360
China,2020-07-05,116,16.57,85306,1425887360
China,2020-07-06,0,16.57,85306,1425887360
China,2020-07-07,0,16.57,85306,1425887360
China,2020-07-08,0,16.57,85306,1425887360
China,2020-07-09,0,16.57,85306,1425887360
China,2020-07-10,0,16.57,85306,1425887360
China,2020-07-11,0,16.57,85306,1425887360
China,2020-07-12,216,30.86,85522,1425887360
China,2020-07-13,0,30.86,85522,1425887360
China,2020-07-14,0,30.86,85522,1425887360
China,2020-07-15,0,30.86,85522,1425887360
China,2020-07-16,0,30.86,85522,1425887360
China,2020-07-17,0,30.86,85522,1425887360
China,2020-07-18,0,30.86,85522,1425887360
China,2020-07-19,415,59.29,85937,1425887360
China,2020-07-20,0,59.29,85937,1425887360
China,2020-07-21,0,59.29,85937,1425887360
China,2020-07-22,0,59.29,85937,1425887360
China,2020-07-23,0,59.29,85937,1425887360
China,2020-07-24,0,59.29,85937,1425887360
China,2020-07-25,0,59.29,85937,1425887360
China,2020-07-26,902,128.86,86839,1425887360
China,2020-07-27,0,128.86,86839,1425887360
China,2020-07-28,0,128.86,86839,1425887360
China,2020-07-29,0,128.86,86839,1425887360
China,2020-07-30,0,128.86,86839,1425887360
China,2020-07-31,0,128.86,86839,1425887360
China,2020-08-01,0,128.86,86839,1425887360
China,2020-08-02,1463,209.0,88302,1425887360
China,2020-08-03,0,209.0,88302,1425887360
China,2020-08-04,0,209.0,88302,1425887360
China,2020-08-05,0,209.0,88302,1425887360
China,2020-08-06,0,209.0,88302,1425887360
China,2020-08-07,0,209.0,88302,1425887360
China,2020-08-08,0,209.0,88302,1425887360
China,2020-08-09,847,121.0,89149,1425887360
China,2020-08-10,0,121.0,89149,1425887360
China,2020-08-11,0,121.0,89149,1425887360
China,2020-08-12,0,121.0,89149,1425887360
China,2020-08-13,0,121.0,89149,1425887360
China,2020-08-14,0,121.0,89149,1425887360
China,2020-08-15,0,121.0,89149,1425887360
China,2020-08-16,612,87.43,89761,1425887360
China,2020-08-17,0,87.43,89761,1425887360
China,2020-08-18,0,87.43,89761,1425887360
China,2020-08-19,0,87.43,89761,1425887360
China,2020-08-20,0,87.43,89761,1425887360
China,2020-08-21,0,87.43,89761,1425887360
China,2020-08-22,0,87.43,89761,1425887360
China,2020-08-23,380,54.29,90141,1425887360
China,2020-08-24,0,54.29,90141,1425887360
China,2020-08-25,0,54.29,90141,1425887360
China,2020-08-26,0,54.29,90141,1425887360
China,2020-08-27,0,54.29,90141,1425887360
China,2020-08-28,0,54.29,90141,1425887360
China,2020-08-29,0,54.29,90141,1425887360
China,2020-08-30,210,30.0,90351,1425887360
China,2020-08-31,0,30.0,90351,1425887360
China,2020-09-01,0,30.0,90351,1425887360
China,2020-09-02,0,30.0,90351,1425887360
China,2020-09-03,0,30.0,90351,1425887360
China,2020-09-04,0,30.0,90351,1425887360
China,2020-09-05,0,30.0,90351,1425887360
China,2020-09-06,166,23.71,90517,1425887360
China,2020-09-07,0,23.71,90517,1425887360
China,2020-09-08,0,23.71,90517,1425887360
China,2020-09-09,0,23.71,90517,1425887360
China,2020-09-10,0,23.71,90517,1425887360
China,2020-09-11,0,23.71,90517,1425887360
China,2020-09-12,0,23.71,90517,1425887360
China,2020-09-13,149,21.29,90666,1425887360
China,2020-09-14,0,21.29,90666,1425887360
China,2020-09-15,0,21.29,90666,1425887360
China,2020-09-16,0,21.29,90666,1425887360
China,2020-09-17,0,21.29,90666,1425887360
China,2020-09-18,0,21.29,90666,1425887360
China,2020-09-19,0,21.29,90666,1425887360
China,2020-09-20,174,24.86,90840,1425887360
China,2020-09-21,0,24.86,90840,1425887360
China,2020-09-22,0,24.86,90840,1425887360
China,2020-09-23,0,24.86,90840,1425887360
China,2020-09-24,0,24.86,90840,1425887360
China,2020-09-25,0,24.86,90840,1425887360
China,2020-09-26,0,24.86,90840,1425887360
China,2020-09-27,126,18.0,90966,1425887360
China,2020-09-28,0,18.0,90966,1425887360
China,2020-09-29,0,18.0,90966,1425887360
China,2020-09-30,0,18.0,90966,1425887360
China,2020-10-01,0,18.0,90966,1425887360
China,2020-10-02,0,18.0,90966,1425887360
China,2020-10-03,0,18.0,90966,1425887360
China,2020-10-04,155,22.14,91121,1425887360
China,2020-10-05,0,22.14,91121,1425887360
China,2020-10-06,0,22.14,91121,1425887360
China,2020-10-07,0,22.14,91121,1425887360
China,2020-10-08,0,22.14,91121,1425887360
China,2020-10-09,0,22.14,91121,1425887360
China,2020-10-10,0,22.14,91121,1425887360
China,2020-10-11,184,26.29,91305,1425887360
China,2020-10-12,0,26.29,91305,1425887360
China,2020-10-13,0,26.29,91305,1425887360
China,2020-10-14,0,26.29,91305,1425887360
China,2020-10-15,0,26.29,91305,1425887360
China,2020-10-16,0,26.29,91305,1425887360
China,2020-10-17,0,26.29,91305,1425887360
China,2020-10-18,184,26.29,91489,1425887360
China,2020-10-19,0,26.29,91489,1425887360
China,2020-10-20,0,26.29,91489,1425887360
China,2020-10-21,0,26.29,91489,1425887360
China,2020-10-22,0,26.29,91489,1425887360
China,2020-10-23,0,26.29,91489,1425887360
China,2020-10-24,0,26.29,91489,1425887360
China,2020-10-25,185,26.43,91674,1425887360
China,2020-10-26,0,26.43,91674,1425887360
China,2020-10-27,0,26.43,91674,1425887360
China,2020-10-28,0,26.43,91674,1425887360
China,2020-10-29,0,26.43,91674,1425887360
China,2020-10-30,0,26.43,91674,1425887360
China,2020-10-31,0,26.43,91674,1425887360
China,2020-11-01,247,35.29,91921,1425887360
China,2020-11-02,0,35.29,91921,1425887360
China,2020-11-03,0,35.29,91921,1425887360
China,2020-11-04,0,35.29,91921,1425887360
China,2020-11-05,0,35.29,91921,1425887360
China,2020-11-06,0,35.29,91921,1425887360
China,2020-11-07,0,35.29,91921,1425887360
China,2020-11-08,274,39.14,92195,1425887360
China,2020-11-09,0,39.14,92195,1425887360
China,2020-11-10,0,39.14,92195,1425887360
China,2020-11-11,0,39.14,92195,1425887360
China,2020-11-12,0,39.14,92195,1425887360
China,2020-11-13,0,39.14,92195,1425887360
China,2020-11-14,0,39.14,92195,1425887360
China,2020-11-15,233,33.29,92428,1425887360
China,2020-11-16,0,33.29,92428,1425887360
China,2020-11-17,0,33.29,92428,1425887360
China,2020-11-18,0,33.29,92428,1425887360
China,2020-11-19,0,33.29,92428,1425887360
China,2020-11-20,0,33.29,92428,1425887360
China,2020-11-21,0,33.29,92428,1425887360
China,2020-11-22,220,31.43,92648,1425887360
China,2020-11-23,0,31.43,92648,1425887360
China,2020-11-24,0,31.43,92648,1425887360
China,2020-11-25,0,31.43,92648,1425887360
China,2020-11-26,0,31.43,92648,1425887360
China,2020-11-27,0,31.43,92648,1425887360
China,2020-11-28,0,31.43,92648,1425887360
China,2020-11-29,681,97.29,93329,1425887360
China,2020-11-30,0,97.29,93329,1425887360
China,2020-12-01,0,97.29,93329,1425887360
China,2020-12-02,0,97.29,93329,1425887360
China,2020-12-03,0,97.29,93329,1425887360
China,2020-12-04,0,97.29,93329,1425887360
China,2020-12-05,0,97.29,93329,1425887360
China,2020-12-06,831,118.71,94160,1425887360
China,2020-12-07,0,118.71,94160,1425887360
China,2020-12-08,0,118.71,94160,1425887360
China,2020-12-09,0,118.71,94160,1425887360
China,2020-12-10,0,118.71,94160,1425887360
China,2020-12-11,0,118.71,94160,1425887360
China,2020-12-12,0,118.71,94160,1425887360
China,2020-12-13,790,112.86,94950,1425887360
China,2020-12-14,0,112.86,94950,1425887360
China,2020-12-15,0,112.86,94950,1425887360
China,2020-12-16,0,112.86,94950,1425887360
China,2020-12-17,0,112.86,94950,1425887360
China,2020-12-18,0,112.86,94950,1425887360
China,2020-12-19,0,112.86,94950,1425887360
China,2020-12-20,766,109.43,95716,1425887360
China,2020-12-21,0,109.43,95716,1425887360
China,2020-12-22,0,109.43,95716,1425887360
China,2020-12-23,0,109.43,95716,1425887360
China,2020-12-24,0,109.43,95716,1425887360
China,2020-12-25,0,109.43,95716,1425887360
China,2020-12-26,0,109.43,95716,1425887360
China,2020-12-27,608,86.86,96324,1425887360
China,2020-12-28,0,86.86,96324,1425887360
China,2020-12-29,0,86.86,96324,1425887360
China,2020-12-30,0,86.86,96324,1425887360
China,2020-12-31,0,86.86,96324,1425887360
China,2021-01-01,0,86.86,96324,1425887360
China,2021-01-02,0,86.86,96324,1425887360
China,2021-01-03,648,92.57,96972,1425887360
China,2021-01-04,0,92.57,96972,1425887360
China,2021-01-05,0,92.57,96972,1425887360
China,2021-01-06,0,92.57,96972,1425887360
China,2021-01-07,0,92.57,96972,1425887360
China,2021-01-08,0,92.57,96972,1425887360
China,2021-01-09,0,92.57,96972,1425887360
China,2021-01-10,680,97.14,97652,1425887360
China,2021-01-11,0,97.14,97652,1425887360
China,2021-01-12,0,97.14,97652,1425887360
China,2021-01-13,0,97.14,97652,1425887360
China,2021-01-14,0,97.14,97652,1425887360
China,2021-01-15,0,97.14,97652,1425887360
China,2021-01-16,0,97.14,97652,1425887360
China,2021-01-17,1142,163.14,98794,1425887360
China,2021-01-18,0,163.14,98794,1425887360
China,2021-01-19,0,163.14,98794,1425887360
China,2021-01-20,0,163.14,98794,1425887360
China,2021-01-21,0,163.14,98794,1425887360
China,2021-01-22,0,163.14,98794,1425887360
China,2021-01-23,0,163.14,98794,1425887360
China,2021-01-24,1342,191.71,100136,1425887360
China,2021-01-25,0,191.71,100136,1425887360
China,2021-01-26,0,191.71,100136,1425887360
China,2021-01-27,0,191.71,100136,1425887360
China,2021-01-28,0,191.71,100136,1425887360
China,2021-01-29,0,191.71,100136,1425887360
China,2021-01-30,0,191.71,100136,1425887360
China,2021-01-31,838,119.71,100974,1425887360
China,2021-02-01,0,119.71,100974,1425887360
China,2021-02-02,0,119.71,100974,1425887360
China,2021-02-03,0,119.71,100974,1425887360
China,2021-02-04,0,119.71,100974,1425887360
China,2021-02-05,0,119.71,100974,1425887360
China,2021-02-06,0,119.71,100974,1425887360
China,2021-02-07,342,48.86,101316,1425887360
China,2021-02-08,0,48.86,101316,1425887360
China,2021-02-09,0,48.86,101316,1425887360
China,2021-02-10,0,48.86,101316,1425887360
China,2021-02-11,0,48.86,101316,1425887360
China,2021-02-12,0,48.86,101316,1425887360
China,2021-02-13,0,48.86,101316,1425887360
China,2021-02-14,220,31.43,101536,1425887360
China,2021-02-15,0,31.43,101536,1425887360
China,2021-02-16,0,31.43,101536,1425887360
China,2021-02-17,0,31.43,101536,1425887360
China,2021-02-18,0,31.43,101536,1425887360
China,2021-02-19,0,31.43,101536,1425887360
China,2021-02-20,0,31.43,101536,1425887360
China,2021-02-21,164,23.43,101700,1425887360
China,2021-02-22,0,23.43,101700,1425887360
China,2021-02-23,0,23.43,101700,1425887360
China,2021-02-24,0,23.43,101700,1425887360
China,2021-02-25,0,23.43,101700,1425887360
China,2021-02-26,0,23.43,101700,1425887360
China,2021-02-27,0,23.43,101700,1425887360
China,2021-02-28,220,31.43,101920,1425887360
China,2021-03-01,0,31.43,101920,1425887360
China,2021-03-02,0,31.43,101920,1425887360
China,2021-03-03,0,31.43,101920,1425887360
China,2021-03-04,0,31.43,101920,1425887360
China,2021-03-05,0,31.43,101920,1425887360
China,2021-03-06,0,31.43,101920,1425887360
China,2021-03-07,181,25.86,102101,1425887360
China,2021-03-08,0,25.86,102101,1425887360
China,2021-03-09,0,25.86,102101,1425887360
China,2021-03-10,0,25.86,102101,1425887360
China,2021-03-11,0,25.86,102101,1425887360
China,2021-03-12,0,25.86,102101,1425887360
China,2021-03-13,0,25.86,102101,1425887360
China,2021-03-14,262,37.43,102363,1425887360
China,2021-03-15,0,37.43,102363,1425887360
China,2021-03-16,0,37.43,102363,1425887360
China,2021-03-17,0,37.43,102363,1425887360
China,2021-03-18,0,37.43,102363,1425887360
China,2021-03-19,0,37.43,102363,1425887360
China,2021-03-20,0,37.43,102363,1425887360
China,2021-03-21,176,25.14,102539,1425887360
China,2021-03-22,0,25.14,102539,1425887360
China,2021-03-23,0,25.14,102539,1425887360
China,2021-03-24,0,25.14,102539,1425887360
China,2021-03-25,0,25.14,102539,1425887360
China,2021-03-26,0,25.14,102539,1425887360
China,2021-03-27,0,25.14,102539,1425887360
China,2021-03-28,159,22.71,102698,1425887360
China,2021-03-29,0,22.71,102698,1425887360
China,2021-03-30,0,22.71,102698,1425887360
China,2021-03-31,0,22.71,102698,1425887360
China,2021-04-01,0,22.71,102698,1425887360
China,2021-04-02,0,22.71,102698,1425887360
China,2021-04-03,0,22.71,102698,1425887360
China,2021-04-04,210,30.0,102908,1425887360
China,2021-04-05,0,30.0,102908,1425887360
China,2021-04-06,0,30.0,102908,1425887360
China,2021-04-07,0,30.0,102908,1425887360
China,2021-04-08,0,30.0,102908,1425887360
China,2021-04-09,0,30.0,102908,1425887360
China,2021-04-10,0,30.0,102908,1425887360
China,2021-04-11,205,29.29,103113,1425887360
China,2021-04-12,0,29.29,103113,1425887360
China,2021-04-13,0,29.29,103113,1425887360
China,2021-04-14,0,29.29,103113,1425887360
China,2021-04-15,0,29.29,103113,1425887360
China,2021-04-16,0,29.29,103113,1425887360
China,2021-04-17,0,29.29,103113,1425887360
China,2021-04-18,202,28.86,103315,1425887360
China,2021-04-19,0,28.86,103315,1425887360
China,2021-04-20,0,28.86,103315,1425887360
China,2021-04-21,0,28.86,103315,1425887360
China,2021-04-22,0,28.86,103315,1425887360
China,2021-04-23,0,28.86,103315,1425887360
China,2021-04-24,0,28.86,103315,1425887360
China,2021-04-25,169,24.14,103484,1425887360
China,2021-04-26,0,24.14,103484,1425887360
China,2021-04-27,0,24.14,103484,1425887360
China,2021-04-28,0,24.14,103484,1425887360
China,2021-04-29,0,24.14,103484,1425887360
China,2021-04-30,0,24.14,103484,1425887360
China,2021-05-01,0,24.14,103484,1425887360
China,2021-05-02,183,26.14,103667,1425887360
China,2021-05-03,0,26.14,103667,1425887360
China,2021-05-04,0,26.14,103667,1425887360
China,2021-05-05,0,26.14,103667,1425887360
China,2021-05-06,0,26.14,103667,1425887360
China,2021-05-07,0,26.14,103667,1425887360
China,2021-05-08,0,26.14,103667,1425887360
China,2021-05-09,141,20.14,103808,1425887360
China,2021-05-10,0,20.14,103808,1425887360
China,2021-05-11,0,20.14,103808,1425887360
China,2021-05-12,0,20.14,103808,1425887360
China,2021-05-13,0,20.14,103808,1425887360
China,2021-05-14,0,20.14,103808,1425887360
China,2021-05-15,0,20.14,103808,1425887360
China,2021-05-16,617,88.14,104425,1425887360
China,2021-05-17,0,88.14,104425,1425887360
China,2021-05-18,0,88.14,104425,1425887360
China,2021-05-19,0,88.14,104425,1425887360
China,2021-05-20,0,88.14,104425,1425887360
China,2021-05-21,0,88.14,104425,1425887360
China,2021-05-22,0,88.14,104425,1425887360
China,2021-05-23,2762,394.57,107187,1425887360
China,2021-05-24,0,394.57,107187,1425887360
China,2021-05-25,0,394.57,107187,1425887360
China,2021-05-26,0,394.57,107187,1425887360
China,2021-05-27,0,394.57,107187,1425887360
China,2021-05-28,0,394.57,107187,1425887360
China,2021-05-29,0,394.57,107187,1425887360
China,2021-05-30,3959,565.57,111146,1425887360
China,2021-05-31,0,565.57,111146,1425887360
China,2021-06-01,0,565.57,111146,1425887360
China,2021-06-02,0,565.57,111146,1425887360
China,2021-06-03,0,565.57,111146,1425887360
China,2021-06-04,0,565.57,111146,1425887360
China,2021-06-05,0,565.57,111146,1425887360
China,2021-06-06,3521,503.0,114667,1425887360
China,2021-06-07,0,503.0,114667,1425887360
China,2021-06-08,0,503.0,114667,1425887360
China,2021-06-09,0,503.0,114667,1425887360
China,2021-06-10,0,503.0,114667,1425887360
China,2021-06-11,0,503.0,114667,1425887360
China,2021-06-12,0,503.0,114667,1425887360
China,2021-06-13,1634,233.43,116301,1425887360
China,2021-06-14,0,233.43,116301,1425887360
China,2021-06-15,0,233.43,116301,1425887360
China,2021-06-16,0,233.43,116301,1425887360
China,2021-06-17,0,233.43,116301,1425887360
China,2021-06-18,0,233.43,116301,1425887360
China,2021-06-19,0,233.43,116301,1425887360
China,2021-06-20,1247,178.14,117548,1425887360
China,2021-06-21,0,178.14,117548,1425887360
China,2021-06-22,0,178.14,117548,1425887360
China,2021-06-23,0,178.14,117548,1425887360
China,2021-06-24,0,178.14,117548,1425887360
China,2021-06-25,0,178.14,117548,1425887360
China,2021-06-26,0,178.14,117548,1425887360
China,2021-06-27,810,115.71,118358,1425887360
China,2021-06-28,0,115.71,118358,1425887360
China,2021-06-29,0,115.71,118358,1425887360
China,2021-06-30,0,115.71,118358,1425887360
China,2021-07-01,0,115.71,118358,1425887360
China,2021-07-02,0,115.71,118358,1425887360
China,2021-07-03,0,115.71,118358,1425887360
China,2021-07-04,538,76.86,118896,1425887360
China,2021-07-05,0,76.86,118896,1425887360
China,2021-07-06,0,76.86,118896,1425887360
China,2021-07-07,0,76.86,118896,1425887360
China,2021-07-08,0,76.86,118896,1425887360
China,2021-07-09,0,76.86,118896,1425887360
China,2021-07-10,0,76.86,118896,1425887360
China,2021-07-11,425,60.71,119321,1425887360
China,2021-07-12,0,60.71,119321,1425887360
China,2021-07-13,0,60.71,119321,1425887360
China,2021-07-14,0,60.71,119321,1425887360
China,2021-07-15,0,60.71,119321,1425887360
China,2021-07-16,0,60.71,119321,1425887360
China,2021-07-17,0,60.71,119321,1425887360
China,2021-07-18,377,53.86,119698,1425887360
China,2021-07-19,0,53.86,119698,1425887360
China,2021-07-20,0,53.86,119698,1425887360
China,2021-07-21,0,53.86,119698,1425887360
China,2021-07-22,0,53.86,119698,1425887360
China,2021-07-23,0,53.86,119698,1425887360
China,2021-07-24,0,53.86,119698,1425887360
China,2021-07-25,515,73.57,120213,1425887360
China,2021-07-26,0,73.57,120213,1425887360
China,2021-07-27,0,73.57,120213,1425887360
China,2021-07-28,0,73.57,120213,1425887360
China,2021-07-29,0,73.57,120213,1425887360
China,2021-07-30,0,73.57,120213,1425887360
China,2021-07-31,0,73.57,120213,1425887360
China,2021-08-01,624,89.14,120837,1425887360
China,2021-08-02,0,89.14,120837,1425887360
China,2021-08-03,0,89.14,120837,1425887360
China,2021-08-04,0,89.14,120837,1425887360
China,2021-08-05,0,89.14,120837,1425887360
China,2021-08-06,0,89.14,120837,1425887360
China,2021-08-07,0,89.14,120837,1425887360
China,2021-08-08,847,121.0,121684,1425887360
China,2021-08-09,0,121.0,121684,1425887360
China,2021-08-10,0,121.0,121684,1425887360
China,2021-08-11,0,121.0,121684,1425887360
China,2021-08-12,0,121.0,121684,1425887360
China,2021-08-13,0,121.0,121684,1425887360
China,2021-08-14,0,121.0,121684,1425887360
China,2021-08-15,694,99.14,122378,1425887360
China,2021-08-16,0,99.14,122378,1425887360
China,2021-08-17,0,99.14,122378,1425887360
China,2021-08-18,0,99.14,122378,1425887360
China,2021-08-19,0,99.14,122378,1425887360
China,2021-08-20,0,99.14,122378,1425887360
China,2021-08-21,0,99.14,122378,1425887360
China,2021-08-22,320,45.71,122698,1425887360
China,2021-08-23,0,45.71,122698,1425887360
China,2021-08-24,0,45.71,122698,1425887360
China,2021-08-25,0,45.71,122698,1425887360
China,2021-08-26,0,45.71,122698,1425887360
China,2021-08-27,0,45.71,122698,1425887360
China,2021-08-28,0,45.71,122698,1425887360
China,2021-08-29,297,42.43,122995,1425887360
China,2021-08-30,0,42.43,122995,1425887360
China,2021-08-31,0,42.43,122995,1425887360
China,2021-09-01,0,42.43,122995,1425887360
China,2021-09-02,0,42.43,122995,1425887360
China,2021-09-03,0,42.43,122995,1425887360
China,2021-09-04,0,42.43,122995,1425887360
China,2021-09-05,236,33.71,123231,1425887360
China,2021-09-06,0,33.71,123231,1425887360
China,2021-09-07,0,33.71,123231,1425887360
China,2021-09-08,0,33.71,123231,1425887360
China,2021-09-09,0,33.71,123231,1425887360
China,2021-09-10,0,33.71,123231,1425887360
China,2021-09-11,0,33.71,123231,1425887360
China,2021-09-12,313,44.71,123544,1425887360
China,2021-09-13,0,44.71,123544,1425887360
China,2021-09-14,0,44.71,123544,1425887360
China,2021-09-15,0,44.71,123544,1425887360
China,2021-09-16,0,44.71,123544,1425887360
China,2021-09-17,0,44.71,123544,1425887360
China,2021-09-18,0,44.71,123544,1425887360
China,2021-09-19,558,79.71,124102,1425887360
China,2021-09-20,0,79.71,124102,1425887360
China,2021-09-21,0,79.71,124102,1425887360
China,2021-09-22,0,79.71,124102,1425887360
China,2021-09-23,0,79.71,124102,1425887360
China,2021-09-24,0,79.71,124102,1425887360
China,2021-09-25,0,79.71,124102,1425887360
China,2021-09-26,393,56.14,124495,1425887360
China,2021-09-27,0,56.14,124495,1425887360
China,2021-09-28,0,56.14,124495,1425887360
China,2021-09-29,0,56.14,124495,1425887360
China,2021-09-30,0,56.14,124495,1425887360
China,2021-10-01,0,56.14,124495,1425887360
China,2021-10-02,0,56.14,124495,1425887360
China,2021-10-03,310,44.29,124805,1425887360
China,2021-10-04,0,44.29,124805,1425887360
China,2021-10-05,0,44.29,124805,1425887360
China,2021-10-06,0,44.29,124805,1425887360
China,2021-10-07,0,44.29,124805,1425887360
China,2021-10-08,0,44.29,124805,1425887360
China,2021-10-09,0,44.29,124805,1425887360
China,2021-10-10,250,35.71,125055,1425887360
China,2021-10-11,0,35.71,125055,1425887360
China,2021-10-12,0,35.71,125055,1425887360
China,2021-10-13,0,35.71,125055,1425887360
China,2021-10-14,0,35.71,125055,1425887360
China,2021-10-15,0,35.71,125055,1425887360
China,2021-10-16,0,35.71,125055,1425887360
China,2021-10-17,199,28.43,125254,1425887360
China,2021-10-18,0,28.43,125254,1425887360
China,2021-10-19,0,28.43,125254,1425887360
China,2021-10-20,0,28.43,125254,1425887360
China,2021-10-21,0,28.43,125254,1425887360
China,2021-10-22,0,28.43,125254,1425887360
China,2021-10-23,0,28.43,125254,1425887360
China,2021-10-24,311,44.43,125565,1425887360
China,2021-10-25,0,44.43,125565,1425887360
China,2021-10-26,0,44.43,125565,1425887360
China,2021-10-27,0,44.43,125565,1425887360
China,2021-10-28,0,44.43,125565,1425887360
China,2021-10-29,0,44.43,125565,1425887360
