WHOREGION,COUNTRY_CODE,ISO_WEEKSTARTDATE,ISO_YEAR,ISO_WEEK,SPEC_PROCESSED_NB,INF_A,INF_B,INF_ALL,RSV
EUR,AZE,2023-08-28,2023,35,0.0,,,,
EUR,AZE,2023-08-28,2023,35,0.0,,,,
EUR,AZE,2023-09-04,2023,36,0.0,,,,
EUR,AZE,2023-09-04,2023,36,0.0,,,,
EUR,AZE,2023-09-11,2023,37,0.0,,,,
EUR,AZE,2023-09-11,2023,37,0.0,,,,
EUR,AZE,2023-09-18,2023,38,0.0,,,,
EUR,AZE,2023-09-18,2023,38,0.0,,,,
EUR,AZE,2023-09-25,2023,39,0.0,,,,
EUR,AZE,2023-09-25,2023,39,0.0,,,,
EUR,AZE,2023-10-02,2023,40,0.0,,,,
EUR,AZE,2023-10-02,2023,40,0.0,,,,
EUR,AZE,2023-10-09,2023,41,0.0,,,,
EUR,AZE,2023-10-09,2023,41,4.0,,,,
EUR,AZE,2023-10-16,2023,42,0.0,,,,
EUR,AZE,2023-10-16,2023,42,2.0,,,,
EUR,AZE,2023-10-23,2023,43,0.0,,,,
EUR,AZE,2023-10-23,2023,43,21.0,,,,
EUR,AZE,2023-10-30,2023,44,0.0,,,,
EUR,AZE,2023-10-30,2023,44,5.0,,,,
EUR,AZE,2023-11-06,2023,45,0.0,,,,
EUR,AZE,2023-11-06,2023,45,5.0,,,,
EUR,AZE,2023-11-13,2023,46,0.0,,,,
EUR,AZE,2023-11-13,2023,46,22.0,,,,
EUR,AZE,2023-11-20,2023,47,0.0,,,,
EUR,AZE,2023-11-20,2023,47,21.0,,,,
EUR,AZE,2023-11-27,2023,48,,0.0,0.0,,0.0
EUR,AZE,2023-11-27,2023,48,40.0,,,,
EUR,AZE,2023-12-04,2023,49,1.0,,,,
EUR,AZE,2023-12-04,2023,49,24.0,,,,
EUR,AZE,2023-12-11,2023,50,0.0,,,,
EUR,AZE,2023-12-11,2023,50,15.0,,,,
EUR,AZE,2023-12-18,2023,51,,0.0,0.0,,0.0
EUR,AZE,2023-12-18,2023,51,53.0,1.0,,1.0,
EUR,AZE,2023-12-25,2023,52,96.0,,,,
EUR,AZE,2023-12-25,2023,52,24.0,2.0,,2.0,
EUR,AZE,2024-01-01,2024,1,1.0,,,,
EUR,AZE,2024-01-01,2024,1,3.0,,,,
EUR,AZE,2024-01-08,2024,2,2.0,,,,
EUR,AZE,2024-01-08,2024,2,18.0,2.0,,2.0,
EUR,AZE,2024-01-15,2024,3,0.0,,,,
EUR,AZE,2024-01-15,2024,3,29.0,2.0,,2.0,
EUR,AZE,2024-01-22,2024,4,1.0,,,,
EUR,AZE,2024-01-22,2024,4,37.0,6.0,0.0,6.0,
EUR,AZE,2024-01-29,2024,5,1.0,0.0,0.0,,
EUR,AZE,2024-01-29,2024,5,35.0,2.0,0.0,2.0,
EUR,AZE,2024-02-05,2024,6,0.0,,,,
EUR,AZE,2024-02-05,2024,6,14.0,2.0,0.0,2.0,
EUR,AZE,2024-02-12,2024,7,0.0,0.0,0.0,,
EUR,AZE,2024-02-12,2024,7,29.0,4.0,,4.0,
EUR,AZE,2024-02-19,2024,8,0.0,,,,
EUR,AZE,2024-02-19,2024,8,18.0,1.0,,1.0,
EUR,AZE,2024-02-26,2024,9,1.0,,,,
EUR,AZE,2024-02-26,2024,9,53.0,4.0,1.0,5.0,
EUR,AZE,2024-03-04,2024,10,0.0,,,,
EUR,AZE,2024-03-04,2024,10,8.0,,,,
EUR,AZE,2024-03-11,2024,11,1.0,,,,
EUR,AZE,2024-03-11,2024,11,33.0,4.0,,4.0,
EUR,AZE,2024-03-18,2024,12,0.0,,0.0,,
EUR,AZE,2024-03-18,2024,12,19.0,0.0,0.0,,
EUR,AZE,2024-03-25,2024,13,0.0,0.0,0.0,,
EUR,AZE,2024-03-25,2024,13,21.0,0.0,0.0,,
EUR,AZE,2024-04-01,2024,14,0.0,0.0,0.0,,
EUR,AZE,2024-04-01,2024,14,17.0,0.0,0.0,,
EUR,AZE,2024-04-08,2024,15,0.0,0.0,0.0,,
EUR,AZE,2024-04-08,2024,15,25.0,1.0,1.0,2.0,
EUR,AZE,2024-04-15,2024,16,0.0,0.0,0.0,,
EUR,AZE,2024-04-15,2024,16,24.0,0.0,0.0,,
EUR,AZE,2024-04-22,2024,17,0.0,0.0,0.0,,
EUR,AZE,2024-04-22,2024,17,21.0,0.0,0.0,,
EUR,AZE,2024-04-29,2024,18,0.0,,,,
EUR,AZE,2024-04-29,2024,18,21.0,0.0,0.0,,
EUR,AZE,2024-05-06,2024,19,0.0,,,,
EUR,AZE,2024-05-06,2024,19,10.0,0.0,0.0,,
EUR,AZE,2024-05-13,2024,20,0.0,,,,
EUR,AZE,2024-05-13,2024,20,17.0,0.0,0.0,,
EUR,AZE,2024-05-20,2024,21,0.0,,,,
EUR,AZE,2024-05-20,2024,21,0.0,,,,
EUR,AZE,2024-05-27,2024,22,0.0,,,,
EUR,AZE,2024-05-27,2024,22,0.0,,,,
EUR,AZE,2024-06-03,2024,23,0.0,,,,
EUR,AZE,2024-06-03,2024,23,0.0,,,,
EUR,AZE,2024-06-10,2024,24,0.0,,,,
EUR,AZE,2024-06-10,2024,24,0.0,,,,
EUR,AZE,2024-06-17,2024,25,0.0,,,,
EUR,AZE,2024-06-17,2024,25,0.0,,,,
EUR,AZE,2024-06-24,2024,26,0.0,,,,
EUR,AZE,2024-06-24,2024,26,0.0,,,,
EUR,AZE,2024-07-01,2024,27,0.0,,,,
EUR,AZE,2024-07-01,2024,27,0.0,,,,
EUR,AZE,2024-07-08,2024,28,0.0,,,,
EUR,AZE,2024-07-08,2024,28,3.0,,,,
EUR,AZE,2024-07-15,2024,29,0.0,,,,
EUR,AZE,2024-07-15,2024,29,0.0,,,,
EUR,AZE,2024-07-22,2024,30,0.0,,,,
EUR,AZE,2024-07-22,2024,30,0.0,,,,
EUR,AZE,2024-07-29,2024,31,0.0,,,,
EUR,AZE,2024-07-29,2024,31,0.0,,,,
EUR,AZE,2024-08-05,2024,32,0.0,,,,
EUR,AZE,2024-08-05,2024,32,3.0,0.0,0.0,,
EUR,AZE,2024-08-12,2024,33,0.0,,,,
EUR,AZE,2024-08-12,2024,33,2.0,0.0,0.0,,
EUR,AZE,2024-08-19,2024,34,0.0,,,,
EUR,AZE,2024-08-19,2024,34,0.0,,,,
EUR,AZE,2024-08-26,2024,35,0.0,,,,
EUR,AZE,2024-08-26,2024,35,1.0,0.0,0.0,,
EUR,AZE,2024-09-02,2024,36,0.0,,,,
EUR,AZE,2024-09-02,2024,36,0.0,,,,
EUR,AZE,2024-09-09,2024,37,0.0,,,,
EUR,AZE,2024-09-09,2024,37,3.0,,,,
EUR,AZE,2024-09-16,2024,38,1.0,,,,
EUR,AZE,2024-09-16,2024,38,4.0,,,,
EUR,AZE,2024-09-23,2024,39,0.0,,,,
EUR,AZE,2024-09-23,2024,39,2.0,,,,
EUR,AZE,2024-09-30,2024,40,0.0,,,,
EUR,AZE,2024-09-30,2024,40,7.0,,,,
EUR,AZE,2024-10-07,2024,41,2.0,,,,
EUR,AZE,2024-10-07,2024,41,14.0,,,,
EUR,AZE,2024-10-14,2024,42,0.0,,,,
EUR,AZE,2024-10-14,2024,42,10.0,0.0,0.0,,
EUR,AZE,2024-10-21,2024,43,0.0,,,,
EUR,AZE,2024-10-21,2024,43,24.0,,,,
EUR,AZE,2024-10-28,2024,44,0.0,,,,
EUR,AZE,2024-10-28,2024,44,30.0,,,,
EUR,AZE,2024-11-04,2024,45,0.0,0.0,0.0,,
EUR,AZE,2024-11-04,2024,45,7.0,0.0,0.0,,
EUR,AZE,2024-11-11,2024,46,0.0,,,,
EUR,AZE,2024-11-11,2024,46,4.0,0.0,0.0,,
EUR,AZE,2024-11-18,2024,47,0.0,,,,
EUR,AZE,2024-11-18,2024,47,29.0,0.0,0.0,,
EUR,AZE,2024-11-25,2024,48,0.0,,,,
EUR,AZE,2024-11-25,2024,48,13.0,1.0,,1.0,
EUR,AZE,2024-12-02,2024,49,0.0,,,,
EUR,AZE,2024-12-02,2024,49,4.0,0.0,0.0,,
EUR,AZE,2024-12-09,2024,50,0.0,,,,
EUR,AZE,2024-12-09,2024,50,10.0,0.0,0.0,,
EUR,AZE,2024-12-16,2024,51,11.0,0.0,0.0,,
EUR,AZE,2024-12-16,2024,51,43.0,1.0,1.0,2.0,
EUR,AZE,2024-12-23,2024,52,0.0,,,,
EUR,AZE,2024-12-23,2024,52,3.0,0.0,0.0,,
EUR,AZE,2024-12-30,2025,1,0.0,,,,
EUR,AZE,2024-12-30,2025,1,0.0,0.0,0.0,,
EUR,AZE,2025-01-06,2025,2,0.0,,,,
EUR,AZE,2025-01-06,2025,2,2.0,0.0,0.0,,
EUR,AZE,2025-01-13,2025,3,1.0,0.0,0.0,,
EUR,AZE,2025-01-13,2025,3,15.0,0.0,0.0,,
EUR,AZE,2025-01-20,2025,4,0.0,0.0,0.0,,
EUR,AZE,2025-01-20,2025,4,22.0,0.0,0.0,,
EUR,AZE,2025-01-27,2025,5,3.0,,,,
EUR,AZE,2025-01-27,2025,5,22.0,4.0,,4.0,
EUR,AZE,2025-02-03,2025,6,2.0,1.0,0.0,1.0,
EUR,AZE,2025-02-03,2025,6,33.0,1.0,0.0,1.0,
EUR,AZE,2025-02-10,2025,7,1.0,1.0,0.0,1.0,
EUR,AZE,2025-02-10,2025,7,16.0,0.0,0.0,,
EUR,AZE,2025-02-17,2025,8,1.0,0.0,0.0,,
EUR,AZE,2025-02-17,2025,8,26.0,0.0,1.0,1.0,
EUR,AZE,2025-02-24,2025,9,1.0,0.0,0.0,,
EUR,AZE,2025-02-24,2025,9,4.0,0.0,0.0,,
EUR,AZE,2025-03-03,2025,10,1.0,0.0,0.0,,
EUR,AZE,2025-03-03,2025,10,61.0,1.0,1.0,2.0,
EUR,AZE,2025-03-10,2025,11,1.0,0.0,0.0,,
EUR,AZE,2025-03-10,2025,11,40.0,0.0,0.0,,
EUR,AZE,2025-03-17,2025,12,0.0,,,,
EUR,AZE,2025-03-17,2025,12,2.0,0.0,0.0,,
EUR,AZE,2025-03-24,2025,13,0.0,,,,
EUR,AZE,2025-03-24,2025,13,0.0,,,,
EUR,AZE,2025-03-31,2025,14,1.0,0.0,1.0,1.0,
EUR,AZE,2025-03-31,2025,14,29.0,0.0,0.0,,
EUR,AZE,2025-04-07,2025,15,1.0,0.0,0.0,,
EUR,AZE,2025-04-07,2025,15,42.0,0.0,0.0,,
EUR,AZE,2025-04-14,2025,16,1.0,,,,
EUR,AZE,2025-04-14,2025,16,5.0,,,,
EUR,AZE,2025-04-21,2025,17,1.0,,,,
EUR,AZE,2025-04-21,2025,17,2.0,,,,
EUR,AZE,2025-04-28,2025,18,22.0,,,,
EUR,AZE,2025-05-05,2025,19,11.0,,,,
EUR,AZE,2025-05-26,2025,22,1.0,,,,
EUR,AZE,2025-05-26,2025,22,2.0,,,,
EUR,AZE,2025-06-02,2025,23,4.0,,,,
EUR,AZE,2025-06-09,2025,24,8.0,,,,
EUR,AZE,2025-07-07,2025,28,10.0,,,,
EUR,AZE,2025-09-22,2025,39,6.0,,,,
EUR,AZE,2025-10-06,2025,41,18.0,,,,
EUR,AZE,2025-10-13,2025,42,2.0,,,,
EUR,AZE,2025-10-20,2025,43,1.0,,,,
EUR,AZE,2025-10-20,2025,43,2.0,,,,
EUR,AZE,2025-10-27,2025,44,13.0,,,,
EUR,AZE,2025-11-03,2025,45,1.0,,,,
EUR,AZE,2025-11-03,2025,45,30.0,,,,
EUR,AZE,2025-11-10,2025,46,8.0,,,,
EUR,AZE,2025-11-17,2025,47,10.0,,,,
EUR,AZE,2025-11-24,2025,48,29.0,,,,
EUR,AZE,2025-12-01,2025,49,12.0,,,,
EUR,AZE,2025-12-08,2025,50,,2.0,,2.0,
EUR,AZE,2025-12-08,2025,50,43.0,1.0,,1.0,
EUR,AZE,2026-05-18,2026,21,0.0,,,,
EUR,AZE,2026-05-18,2026,21,0.0,,,,
EUR,AZE,2026-05-25,2026,22,0.0,,,,
EUR,AZE,2026-05-25,2026,22,0.0,,,,
EUR,AZE,2026-06-01,2026,23,0.0,,,,
EUR,AZE,2026-06-01,2026,23,0.0,,,,
EUR,AZE,2026-06-08,2026,24,0.0,,,,
EUR,AZE,2026-06-08,2026,24,0.0,,,,
EUR,AZE,2026-06-15,2026,25,0.0,,,,
EUR,AZE,2026-06-15,2026,25,0.0,,,,
EUR,AZE,2026-06-22,2026,26,0.0,,,,
EUR,AZE,2026-06-22,2026,26,0.0,,,,
EUR,AZE,2026-06-29,2026,27,0.0,,,,
EUR,AZE,2026-06-29,2026,27,0.0,,,,
EUR,AZE,2026-07-06,2026,28,0.0,,,,
EUR,AZE,2026-07-06,2026,28,0.0,,,,
EUR,AZE,2026-07-13,2026,29,0.0,,,,
EUR,AZE,2026-07-13,2026,29,0.0,,,,
EUR,AZE,2026-07-20,2026,30,0.0,,,,
EUR,AZE,2026-07-20,2026,30,0.0,,,,
EUR,AZE,2026-07-27,2026,31,0.0,,,,
EUR,AZE,2026-07-27,2026,31,0.0,,,,
EUR,AZE,2026-08-03,2026,32,0.0,,,,
EUR,AZE,2026-08-03,2026,32,0.0,,,,
EUR,AZE,2026-08-10,2026,33,0.0,,,,
EUR,AZE,2026-08-10,2026,33,0.0,,,,
EUR,AZE,2026-08-17,2026,34,0.0,,,,
EUR,AZE,2026-08-17,2026,34,0.0,,,,
EUR,AZE,2026-08-24,2026,35,0.0,,,,
EUR,AZE,2026-08-24,2026,35,0.0,,,,
EUR,AZE,2026-08-31,2026,36,0.0,,,,
EUR,AZE,2026-08-31,2026,36,0.0,,,,
EUR,BEL,2014-12-29,2015,1,0.0,0.0,0.0,,0.0
EUR,BEL,2014-12-29,2015,1,18.0,8.0,0.0,8.0,0.0
EUR,BEL,2015-01-05,2015,2,28.0,16.0,0.0,16.0,0.0
EUR,BEL,2015-01-05,2015,2,40.0,24.0,1.0,25.0,0.0
EUR,BEL,2015-01-12,2015,3,0.0,0.0,0.0,,0.0
EUR,BEL,2015-01-12,2015,3,84.0,55.0,0.0,55.0,0.0
EUR,BEL,2015-01-19,2015,4,0.0,0.0,0.0,,0.0
EUR,BEL,2015-01-19,2015,4,84.0,55.0,0.0,55.0,0.0
EUR,BEL,2015-01-26,2015,5,0.0,0.0,0.0,,0.0
EUR,BEL,2015-01-26,2015,5,104.0,76.0,1.0,77.0,0.0
EUR,BEL,2015-02-02,2015,6,3.0,3.0,0.0,3.0,0.0
EUR,BEL,2015-02-02,2015,6,99.0,70.0,1.0,71.0,0.0
EUR,BEL,2015-02-09,2015,7,12.0,12.0,0.0,12.0,0.0
EUR,BEL,2015-02-09,2015,7,83.0,51.0,4.0,55.0,0.0
EUR,BEL,2015-02-16,2015,8,0.0,0.0,0.0,,0.0
EUR,BEL,2015-02-16,2015,8,51.0,24.0,0.0,24.0,0.0
EUR,BEL,2015-02-23,2015,9,0.0,0.0,0.0,,0.0
EUR,BEL,2015-02-23,2015,9,30.0,11.0,5.0,16.0,0.0
EUR,BEL,2015-03-02,2015,10,0.0,0.0,0.0,,0.0
EUR,BEL,2015-03-02,2015,10,32.0,7.0,10.0,17.0,0.0
EUR,BEL,2015-03-09,2015,11,0.0,0.0,0.0,,0.0
EUR,BEL,2015-03-09,2015,11,25.0,5.0,9.0,14.0,0.0
EUR,BEL,2015-03-16,2015,12,0.0,0.0,0.0,,0.0
EUR,BEL,2015-03-16,2015,12,21.0,0.0,13.0,13.0,0.0
EUR,BEL,2015-03-23,2015,13,0.0,0.0,0.0,,0.0
EUR,BEL,2015-03-23,2015,13,21.0,1.0,10.0,11.0,0.0
EUR,BEL,2015-03-30,2015,14,0.0,0.0,0.0,,0.0
EUR,BEL,2015-03-30,2015,14,13.0,1.0,5.0,6.0,0.0
EUR,BEL,2015-04-06,2015,15,6.0,0.0,0.0,,0.0
EUR,BEL,2015-04-06,2015,15,8.0,0.0,0.0,,0.0
EUR,BEL,2015-04-13,2015,16,0.0,0.0,0.0,,0.0
EUR,BEL,2015-04-13,2015,16,1.0,0.0,0.0,,0.0
EUR,BEL,2015-04-20,2015,17,0.0,0.0,0.0,,0.0
EUR,BEL,2015-04-20,2015,17,1.0,0.0,0.0,,0.0
EUR,BEL,2015-04-27,2015,18,0.0,0.0,0.0,,0.0
EUR,BEL,2015-04-27,2015,18,0.0,0.0,0.0,,0.0
EUR,BEL,2015-05-04,2015,19,0.0,0.0,0.0,,0.0
EUR,BEL,2015-05-04,2015,19,1.0,0.0,1.0,1.0,0.0
EUR,BEL,2015-05-11,2015,20,0.0,0.0,0.0,,0.0
EUR,BEL,2015-05-11,2015,20,0.0,0.0,0.0,,0.0
EUR,BEL,2015-05-18,2015,21,0.0,0.0,0.0,,0.0
EUR,BEL,2015-05-18,2015,21,1.0,0.0,0.0,,0.0
EUR,BEL,2015-05-25,2015,22,0.0,0.0,0.0,,0.0
EUR,BEL,2015-05-25,2015,22,0.0,0.0,0.0,,0.0
EUR,BEL,2015-06-01,2015,23,0.0,0.0,0.0,,0.0
EUR,BEL,2015-06-01,2015,23,0.0,0.0,0.0,,0.0
EUR,BEL,2015-06-08,2015,24,0.0,0.0,0.0,,0.0
EUR,BEL,2015-06-08,2015,24,0.0,0.0,0.0,,0.0
EUR,BEL,2015-06-15,2015,25,0.0,0.0,0.0,,0.0
EUR,BEL,2015-06-15,2015,25,0.0,0.0,0.0,,0.0
EUR,BEL,2015-06-22,2015,26,0.0,0.0,0.0,,0.0
EUR,BEL,2015-06-22,2015,26,0.0,0.0,0.0,,0.0
EUR,BEL,2015-06-29,2015,27,0.0,0.0,0.0,,0.0
EUR,BEL,2015-06-29,2015,27,0.0,0.0,0.0,,0.0
EUR,BEL,2015-07-06,2015,28,0.0,0.0,0.0,,0.0
EUR,BEL,2015-07-06,2015,28,0.0,0.0,0.0,,0.0
EUR,BEL,2015-07-13,2015,29,0.0,0.0,0.0,,0.0
EUR,BEL,2015-07-13,2015,29,0.0,0.0,0.0,,0.0
EUR,BEL,2015-07-20,2015,30,0.0,0.0,0.0,,0.0
EUR,BEL,2015-07-20,2015,30,0.0,0.0,0.0,,0.0
EUR,BEL,2015-07-27,2015,31,0.0,0.0,0.0,,0.0
EUR,BEL,2015-07-27,2015,31,0.0,0.0,0.0,,0.0
EUR,BEL,2015-08-03,2015,32,0.0,0.0,0.0,,0.0
EUR,BEL,2015-08-03,2015,32,0.0,0.0,0.0,,0.0
EUR,BEL,2015-08-10,2015,33,0.0,0.0,0.0,,0.0
EUR,BEL,2015-08-10,2015,33,0.0,0.0,0.0,,0.0
EUR,BEL,2015-08-17,2015,34,0.0,0.0,0.0,,0.0
EUR,BEL,2015-08-17,2015,34,0.0,0.0,0.0,,0.0
EUR,BEL,2015-08-24,2015,35,0.0,0.0,0.0,,0.0
EUR,BEL,2015-08-24,2015,35,0.0,0.0,0.0,,0.0
EUR,BEL,2015-08-31,2015,36,0.0,0.0,0.0,,0.0
EUR,BEL,2015-08-31,2015,36,0.0,0.0,0.0,,0.0
EUR,BEL,2015-09-07,2015,37,0.0,0.0,0.0,,0.0
EUR,BEL,2015-09-07,2015,37,0.0,0.0,0.0,,0.0
EUR,BEL,2015-09-14,2015,38,0.0,0.0,0.0,,0.0
EUR,BEL,2015-09-14,2015,38,0.0,0.0,0.0,,0.0
EUR,BEL,2015-09-21,2015,39,0.0,0.0,0.0,,0.0
EUR,BEL,2015-09-21,2015,39,2.0,0.0,0.0,,0.0
EUR,BEL,2015-09-28,2015,40,0.0,0.0,0.0,,0.0
EUR,BEL,2015-09-28,2015,40,8.0,0.0,0.0,,0.0
EUR,BEL,2015-10-05,2015,41,0.0,0.0,0.0,,0.0
EUR,BEL,2015-10-05,2015,41,9.0,0.0,0.0,,0.0
EUR,BEL,2015-10-12,2015,42,0.0,0.0,0.0,,0.0
EUR,BEL,2015-10-12,2015,42,6.0,1.0,0.0,1.0,0.0
EUR,BEL,2015-10-19,2015,43,0.0,0.0,0.0,,0.0
EUR,BEL,2015-10-19,2015,43,6.0,0.0,1.0,1.0,0.0
EUR,BEL,2015-10-26,2015,44,0.0,0.0,0.0,,0.0
EUR,BEL,2015-10-26,2015,44,9.0,1.0,2.0,3.0,0.0
EUR,BEL,2015-11-02,2015,45,0.0,0.0,0.0,,0.0
EUR,BEL,2015-11-02,2015,45,4.0,0.0,1.0,1.0,0.0
EUR,BEL,2015-11-09,2015,46,0.0,0.0,0.0,,0.0
EUR,BEL,2015-11-09,2015,46,9.0,1.0,2.0,3.0,0.0
EUR,BEL,2015-11-16,2015,47,0.0,0.0,0.0,,0.0
EUR,BEL,2015-11-16,2015,47,4.0,0.0,2.0,2.0,0.0
EUR,BEL,2015-11-23,2015,48,0.0,0.0,0.0,,0.0
EUR,BEL,2015-11-23,2015,48,4.0,0.0,0.0,,0.0
EUR,BEL,2015-11-30,2015,49,0.0,0.0,0.0,,0.0
EUR,BEL,2015-11-30,2015,49,10.0,0.0,2.0,2.0,0.0
EUR,BEL,2015-12-07,2015,50,0.0,0.0,0.0,,0.0
EUR,BEL,2015-12-07,2015,50,10.0,1.0,2.0,3.0,0.0
EUR,BEL,2015-12-14,2015,51,0.0,0.0,0.0,,0.0
EUR,BEL,2015-12-14,2015,51,19.0,1.0,2.0,3.0,0.0
EUR,BEL,2015-12-21,2015,52,0.0,0.0,0.0,,0.0
EUR,BEL,2015-12-21,2015,52,7.0,1.0,0.0,1.0,0.0
EUR,BEL,2015-12-28,2015,53,0.0,0.0,0.0,,0.0
EUR,BEL,2015-12-28,2015,53,14.0,2.0,2.0,4.0,0.0
EUR,BEL,2016-01-04,2016,1,0.0,0.0,0.0,,0.0
EUR,BEL,2016-01-04,2016,1,22.0,3.0,5.0,8.0,0.0
EUR,BEL,2016-01-11,2016,2,0.0,0.0,0.0,,0.0
EUR,BEL,2016-01-11,2016,2,8.0,2.0,4.0,6.0,0.0
EUR,BEL,2016-01-18,2016,3,0.0,0.0,0.0,,0.0
EUR,BEL,2016-01-18,2016,3,28.0,4.0,7.0,11.0,0.0
EUR,BEL,2016-01-25,2016,4,0.0,0.0,0.0,,0.0
EUR,BEL,2016-01-25,2016,4,48.0,17.0,14.0,31.0,0.0
EUR,BEL,2016-02-01,2016,5,0.0,0.0,0.0,,0.0
EUR,BEL,2016-02-01,2016,5,39.0,11.0,10.0,21.0,0.0
EUR,BEL,2016-02-08,2016,6,0.0,0.0,0.0,,0.0
EUR,BEL,2016-02-08,2016,6,59.0,18.0,20.0,38.0,0.0
EUR,BEL,2016-02-15,2016,7,0.0,0.0,0.0,,0.0
EUR,BEL,2016-02-15,2016,7,55.0,11.0,20.0,31.0,0.0
EUR,BEL,2016-02-22,2016,8,0.0,0.0,0.0,,0.0
EUR,BEL,2016-02-22,2016,8,53.0,19.0,20.0,39.0,0.0
EUR,BEL,2016-02-29,2016,9,0.0,0.0,0.0,,0.0
EUR,BEL,2016-02-29,2016,9,64.0,21.0,20.0,41.0,0.0
EUR,BEL,2016-03-07,2016,10,0.0,0.0,0.0,,0.0
EUR,BEL,2016-03-07,2016,10,44.0,18.0,17.0,35.0,0.0
EUR,BEL,2016-03-14,2016,11,0.0,0.0,0.0,,0.0
EUR,BEL,2016-03-14,2016,11,53.0,26.0,10.0,36.0,0.0
EUR,BEL,2016-03-21,2016,12,0.0,0.0,0.0,,0.0
EUR,BEL,2016-03-21,2016,12,32.0,9.0,12.0,21.0,0.0
EUR,BEL,2016-03-28,2016,13,0.0,0.0,0.0,,0.0
EUR,BEL,2016-03-28,2016,13,0.0,0.0,0.0,,0.0
EUR,BEL,2016-04-04,2016,14,0.0,0.0,0.0,,0.0
EUR,BEL,2016-04-04,2016,14,13.0,2.0,3.0,5.0,0.0
EUR,BEL,2016-04-11,2016,15,0.0,0.0,0.0,,0.0
EUR,BEL,2016-04-11,2016,15,7.0,2.0,0.0,2.0,0.0
EUR,BEL,2016-04-18,2016,16,0.0,0.0,0.0,,0.0
EUR,BEL,2016-04-18,2016,16,3.0,0.0,1.0,1.0,0.0
EUR,BEL,2016-04-25,2016,17,0.0,0.0,0.0,,0.0
EUR,BEL,2016-04-25,2016,17,4.0,0.0,0.0,,0.0
EUR,BEL,2016-05-02,2016,18,0.0,0.0,0.0,,0.0
EUR,BEL,2016-05-02,2016,18,1.0,0.0,0.0,,0.0
EUR,BEL,2016-05-09,2016,19,0.0,0.0,0.0,,0.0
EUR,BEL,2016-05-09,2016,19,4.0,0.0,0.0,,0.0
EUR,BEL,2016-05-16,2016,20,0.0,0.0,0.0,,0.0
EUR,BEL,2016-05-16,2016,20,0.0,0.0,0.0,,0.0
EUR,BEL,2016-05-23,2016,21,0.0,0.0,0.0,,0.0
EUR,BEL,2016-05-23,2016,21,0.0,0.0,0.0,,0.0
EUR,BEL,2016-05-30,2016,22,0.0,0.0,0.0,,0.0
EUR,BEL,2016-05-30,2016,22,1.0,0.0,1.0,1.0,0.0
EUR,BEL,2016-06-06,2016,23,0.0,0.0,0.0,,0.0
EUR,BEL,2016-06-06,2016,23,0.0,0.0,0.0,,0.0
EUR,BEL,2016-06-13,2016,24,0.0,0.0,0.0,,0.0
EUR,BEL,2016-06-13,2016,24,0.0,0.0,0.0,,0.0
EUR,BEL,2016-06-20,2016,25,0.0,0.0,0.0,,0.0
EUR,BEL,2016-06-20,2016,25,0.0,0.0,0.0,,0.0
EUR,BEL,2016-06-27,2016,26,0.0,0.0,0.0,,0.0
EUR,BEL,2016-06-27,2016,26,0.0,0.0,0.0,,0.0
EUR,BEL,2016-07-04,2016,27,0.0,0.0,0.0,,0.0
EUR,BEL,2016-07-04,2016,27,0.0,0.0,0.0,,0.0
EUR,BEL,2016-07-11,2016,28,0.0,0.0,0.0,,0.0
EUR,BEL,2016-07-11,2016,28,1.0,0.0,0.0,,0.0
EUR,BEL,2016-07-18,2016,29,0.0,0.0,0.0,,0.0
EUR,BEL,2016-07-18,2016,29,0.0,0.0,0.0,,0.0
EUR,BEL,2016-07-25,2016,30,0.0,0.0,0.0,,0.0
EUR,BEL,2016-07-25,2016,30,0.0,0.0,0.0,,0.0
EUR,BEL,2016-08-01,2016,31,0.0,0.0,0.0,,0.0
EUR,BEL,2016-08-01,2016,31,0.0,0.0,0.0,,0.0
EUR,BEL,2016-08-08,2016,32,0.0,0.0,0.0,,0.0
EUR,BEL,2016-08-08,2016,32,0.0,0.0,0.0,,0.0
EUR,BEL,2016-08-15,2016,33,0.0,0.0,0.0,,0.0
EUR,BEL,2016-08-15,2016,33,0.0,0.0,0.0,,0.0
EUR,BEL,2016-08-22,2016,34,0.0,0.0,0.0,,0.0
EUR,BEL,2016-08-22,2016,34,0.0,0.0,0.0,,0.0
EUR,BEL,2016-08-29,2016,35,0.0,0.0,0.0,,0.0
EUR,BEL,2016-08-29,2016,35,0.0,0.0,0.0,,0.0
EUR,BEL,2016-09-05,2016,36,0.0,0.0,0.0,,0.0
EUR,BEL,2016-09-05,2016,36,0.0,0.0,0.0,,0.0
EUR,BEL,2016-09-12,2016,37,0.0,0.0,0.0,,0.0
EUR,BEL,2016-09-12,2016,37,0.0,0.0,0.0,,0.0
EUR,BEL,2016-09-19,2016,38,0.0,0.0,0.0,,0.0
EUR,BEL,2016-09-19,2016,38,0.0,0.0,0.0,,0.0
EUR,BEL,2016-09-26,2016,39,0.0,0.0,0.0,,0.0
EUR,BEL,2016-09-26,2016,39,0.0,0.0,0.0,,0.0
EUR,BEL,2016-10-03,2016,40,0.0,0.0,0.0,,0.0
EUR,BEL,2016-10-03,2016,40,7.0,0.0,0.0,,0.0
EUR,BEL,2016-10-10,2016,41,0.0,0.0,0.0,,0.0
EUR,BEL,2016-10-10,2016,41,7.0,0.0,0.0,,0.0
