source,magnitude_log1p
sim_drift_strength1.0,0.1709733478100599
sim_drift_strength1.0,0.695059025884067
sim_drift_strength1.0,0.2776984870043213
sim_drift_strength1.0,0.2831966424314558
sim_drift_strength1.0,0.0416656051590909
sim_drift_strength1.0,0.7151098376871361
sim_drift_strength1.0,0.19945267824976387
sim_drift_strength1.0,0.9569781284367496
sim_drift_strength1.0,0.26807978588381776
sim_drift_strength1.0,0.3456533699516706
sim_drift_strength1.0,1.2836121023750255
sim_drift_strength1.0,0.9040206335370389
sim_drift_strength1.0,0.45961015687756834
sim_drift_strength1.0,0.25464718799840647
sim_drift_strength1.0,0.3907193936963216
sim_drift_strength1.0,0.21803569679348644
sim_drift_strength1.0,0.6237346914622437
sim_drift_strength1.0,0.5410732007443699
sim_drift_strength1.0,1.0551632561585143
sim_drift_strength2.0,0.6935528171063332
sim_drift_strength2.0,0.5431855031045183
sim_drift_strength2.0,0.08958484618736229
sim_drift_strength2.0,0.06704782586715208
sim_drift_strength2.0,0.5615237654865588
sim_drift_strength2.0,0.7509574070357736
sim_drift_strength2.0,0.9706265091871962
sim_drift_strength2.0,1.1538886600866993
sim_drift_strength2.0,0.43104339250304324
sim_drift_strength2.0,0.38697737850649006
sim_drift_strength2.0,1.18798015398185
sim_drift_strength2.0,0.4484012243438853
sim_drift_strength2.0,0.024326425412428243
sim_drift_strength2.0,0.2829772541993245
sim_drift_strength2.0,0.14901485014838656
sim_drift_strength2.0,0.08104410391006578
sim_drift_strength2.0,1.3137107105189978
sim_drift_strength2.0,1.0665801995465714
sim_drift_strength2.0,1.1633263093380481
sim_drift_strength2.0,1.4326533910989268
sim_drift_strength2.0,0.27582323459389624
sim_drift_strength2.0,0.5321970519061381
sim_drift_strength2.0,0.7037302213006571
sim_drift_strength2.0,1.5072739366308272
sim_drift_strength2.0,0.11587147614203275
sim_drift_strength2.0,1.5887409336499179
sim_drift_strength2.0,0.012288001973194795
sim_drift_strength2.0,0.3843831012982637
sim_drift_strength2.0,0.020243854498724012
sim_drift_strength2.0,0.3308418262963624
sim_drift_strength2.0,0.9831000380398089
sim_drift_strength2.0,1.1235858925293547
sim_drift_strength2.0,0.7031556555215692
sim_drift_strength2.0,0.2285200725735912
sim_drift_strength2.0,0.7094982882192666
sim_drift_strength2.0,0.11028823123838816
sim_drift_strength2.0,0.46681733729921326
sim_drift_strength2.0,0.4768459582403075
sim_drift_strength2.0,0.030759672960968487
sim_drift_strength2.0,0.08107948304405621
sim_drift_strength2.0,0.9200903246264516
sim_drift_strength2.0,0.7025351907216058
sim_drift_strength2.0,0.8836477251658947
sim_drift_strength2.0,0.020957020443951535
sim_drift_strength2.0,0.35994293860901116
sim_drift_strength2.0,0.2900291309974321
sim_drift_strength2.0,0.18134535423377862
sim_drift_strength2.0,0.4979092862983814
sim_drift_strength2.0,0.1162606150394696
